movie_id###title###budget###homepage###overview###popularity###release_date###revenue###runtime###movie_status###tagline###vote_average###vote_count;;;;;;;
769###GoodFellas###25000000###http://www.warnerbros.com/goodfellas###The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.###63.654244###1990-09-12###46836394###145###Released###Three Decades of Life in the Mafia.###8.2###3128;;;;;;;
770###Gone with the Wind###4000000######An American classic in which a manipulative woman and a roguish man carry on a turbulent love affair in the American south during the Civil War and Reconstruction.###48.98255###1939-12-15###400176459###238###Released###The greatest romance of all time!###7.7###970;;;;;;;
771###Home Alone###18000000###https://www.foxconnect.com/home-alone-4.html###Eight-year-old Kevin McCallister makes the most of the situation after his family unwittingly leaves him behind when they go on Christmas vacation. But when a pair of bungling burglars set their sights on Kevin's house, the plucky kid stands ready to defend his territory. By planting booby traps galore, adorably mischievous Kevin stands his ground as his frantic mother attempts to race home before.###2.186927###1990-11-09###476684675###103###Released###A Family Comedy Without the Family.###7.1###2414;;;;;;;
772###Home Alone 2: Lost in New York###18000000######Instead of flying to Florida with his folks, Kevin ends up alone in New York, where he gets a hotel room with his dad's credit card—despite problems from a clerk and meddling bellboy. But when Kevin runs into his old nemeses, the Wet Bandits, he's determined to foil their plans to rob a toy store on Christmas eve.###81.487685###1992-11-19###358991681###120###Released###He's up past his bedtime in the city that never sleeps.###6.3###2395;;;;;;;
773###Little Miss Sunshine###8000000###http://www.foxsearchlight.com/littlemisssunshine/###A family loaded with quirky, colorful characters piles into an old van and road trips to California for little Olive to compete in a beauty pageant.###14.793177###2006-07-26###100523181###102###Released###A family on the verge of a breakdown###7.5###1686;;;;;;;
782###Gattaca###36000000######Science fiction drama about a future society in the era of indefinite eugenics where humans are set on a life course depending on their DNA. The young Vincent Freeman is born with a condition that would prevent him from space travel, yet he is determined to infiltrate the GATTACA space program.###70.398356###1997-09-07###12532777###106###Released###There is no gene for the human spirit.###7.5###1808;;;;;;;
783###Gandhi###22000000######In the early years of the 20th century, Mohandas K. Gandhi, a British-trained lawyer, forsakes all worldly possessions to take up the cause of Indian independence. Faced with armed resistance from the British government, Gandhi adopts a policy of 'passive resistance', endeavouring to win freedom for his people without resorting to bloodshed.###35.227212###1982-11-30###77737889###191###Released###His triumph changed the world forever.###7.4###716;;;;;;;
786###Almost Famous###60000000######Almost Famous is an autobiographical inspired film about a 15-year-old who is hired by Rolling Stone magazine to follow and interview a rock band during their tour. A film about growing up, first love, disappointment, and the life of a rock star.###21.547446###2000-09-15###47383689###122###Released###Experience it. Enjoy it. Just don't fall for it.###7.4###797;;;;;;;
787###Mr. & Mrs. Smith###110000000######After five (or six) years of vanilla-wedded bliss, ordinary suburbanites John and Jane Smith are stuck in a huge rut. Unbeknownst to each other, they are both coolly lethal, highly-paid assassins working for rival organisations. When they discover they're each other's next target, their secret lives collide in a spicy, explosive mix of wicked comedy, pent-up passion, nonstop action and high-tech weaponry.###44.635452###2005-06-07###478207520###120###Released###Smart and sexy.###6.5###2965;;;;;;;
788###Mrs. Doubtfire###25000000######Loving but irresponsible dad Daniel Hillard, estranged from his exasperated spouse, is crushed by a court order allowing only weekly visits with his kids. When Daniel learns his ex needs a housekeeper, he gets the job -- disguised as an English nanny. Soon he becomes not only his children's best pal but the kind of parent he should have been from the start.###30.884535###1993-11-24###441286195###125###Released###She makes dinner. She does windows. She reads bedtime stories. She's a blessing... in disguise.###7.0###1591;;;;;;;
790###The Fog###1000000###http://www.theofficialjohncarpenter.com/the-fog/###Strange things begin to occurs as a tiny California coastal town prepares to commemorate its centenary. Inanimate objects spring eerily to life; Rev. Malone stumbles upon a dark secret about the town's founding; radio announcer Stevie witnesses a mystical fire; and hitchhiker Elizabeth discovers the mutilated corpse of a fisherman. Then a mysterious iridescent fog descends upon the village, and more people start to die.###14.518598###1980-02-08###21378361###89###Released###Lock your doors. Bolt your windows. There's something in THE FOG!###6.4###311;;;;
792###Platoon###6000000######As a young and naive recruit in Vietnam, Chris Taylor faces a moral crisis when confronted with the horrors of war and the duality of man.###49.802914###1986-12-18###138530565###120###Released###The first casualty of war is innocence.###7.5###1205;;;;;;;
794###The Omen###2800000######Immediately after their miscarriage, the US diplomat Robert Thorn adopts the newborn Damien without the knowledge of his wife. Yet what he doesn’t know is that their new son is the son of the devil. A classic horror film with Gregory Peck from 1976.###25.939385###1976-06-06###60922980###111###Released###It is the greatest mystery of all because no human being will ever solve it.###7.2###476;;;;;;;
795###City of Angels###55000000######When guardian angel Seth -- who invisibly watches over the citizens of Los Angeles -- becomes captivated by Maggie, a strong-willed heart surgeon, he ponders trading in his pure, otherworldly existence for a mortal life with his beloved. The couple embarks on a tender but forbidden romance spanning heaven and Earth.###21.272734###1998-04-10###198685114###114###Released###She didn't believe in angels until she fell in love with one.###6.4###529;;;;;;;
796###Cruel Intentions###10500000######Slaking a thirst for dangerous games, Kathryn challenges her stepbrother, Sebastian, to deflower their headmaster's daughter before the summer ends. If he succeeds, the prize is the chance to bed Kathryn. But if he loses, Kathryn will claim his most prized possession.###23.449703###1999-03-05###75902208###97###Released###In the game of seduction, There is only one rule: Never fall in love.###6.6###827;;;;;;;
801###Good Morning, Vietnam###13000000######Radio funny man Adrian Cronauer is sent to Vietnam to bring a little comedy back into the lives of the soldiers. After setting up shop, Cronauer delights the G.I.s but shocks his superior officer, Sergeant Major Dickerson, with his irreverent take on the war. While Dickerson attempts to censor Cronauer's broadcasts, Cronauer pursues a relationship with a Vietnamese girl named Trinh, who shows him the horrors of war first-hand.###18.362333###1987-12-23###123922370###121###Released###Time to rock it from the Delta to the DMZ!###7.1###642;;;;;;;
802###Lolita###2000000######Humbert Humbert is a middle-aged British novelist who is both appalled by and attracted to the vulgarity of American culture. When he comes to stay at the boarding house run by Charlotte Haze, he soon becomes obsessed with Lolita, the woman's teenaged daughter.###23.962109###1962-06-13###9250000###153###Released###How did they ever make a movie of ...###7.3###395;;;;;;;
805###Rosemary's Baby###3200000######A young couple moves into an infamous New York apartment building to start a family. Things become frightening as Rosemary begins to suspect her unborn baby isn't safe around their strange neighbors.###26.180367###1968-06-12###33395426###136###Released###Pray for Rosemary's Baby###7.5###863;;;;;;;
